CustomerID,NextPurchaseDay,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,Segment_High_Value,Segment_Low_Value,Segment_Mid_Value
16084,300,229,0,1,0,436.18,0,0,0,1,0
15236,300,228,0,1,0,321.05,0,0,0,1,0
14644,231,228,0,1,0,187.5,0,0,0,1,0
16738,300,227,0,1,0,3.75,0,0,0,1,0
13893,300,227,0,1,0,821.1,0,0,0,1,0
14760,300,224,0,2,0,53.8,0,0,0,1,0
16509,300,226,0,1,0,363.7,0,0,0,1,0
14386,300,226,0,1,0,142.4,0,0,0,1,0
15670,300,226,0,1,0,173.05,0,0,0,1,0
16494,300,226,0,1,0,826.53,0,0,0,1,0
16148,300,226,0,1,0,76.32,0,0,0,1,0
14754,251,225,0,1,0,228.27,0,0,0,1,0
18138,300,225,0,1,0,152.65,0,0,0,1,0
14379,251,225,0,1,0,110.98,0,0,0,1,0
14371,300,225,0,1,0,100.5,0,0,0,1,0
13904,257,224,0,1,0,201.12,0,0,0,1,0
13932,300,224,0,1,0,307.4,0,0,0,1,0
16765,300,224,0,1,0,34,0,0,0,1,0
13748,300,25,3,5,0,948.25,0,3,0,0,1
15862,104,42,3,3,0,659.73,0,3,0,0,1
14045,300,39,3,4,0,1659.75,0,3,0,0,1
17572,300,1,3,4,0,226.75,0,3,0,0,1
17905,300,1,3,4,0,800.24,0,3,0,0,1
15605,53,19,3,4,0,894.78,0,3,0,0,1
16456,300,29,3,5,0,2158.37,0,3,0,0,1
16048,300,15,3,3,0,243.69,0,3,0,0,1
14741,59,43,3,4,0,864.96,0,3,0,0,1
16042,50,37,3,4,0,410.38,0,3,0,0,1
17802,300,12,3,4,0,1251.84,0,3,0,0,1
13138,34,10,3,4,0,687.89,0,3,0,0,1
17838,63,19,3,4,0,2312.7,0,3,0,0,1
17228,24,17,3,5,0,1056.3,0,3,0,0,1
13145,47,16,3,4,0,495.97,0,3,0,0,1
17552,11,1,3,3,0,913.91,0,3,0,0,1
14236,300,10,3,2,0,490.86,0,3,0,0,1
16891,59,25,3,3,0,560.14,0,3,0,0,1
13838,112,47,3,3,0,479.59,0,3,0,0,1
15351,14,9,3,3,0,862.85,0,3,0,0,1
13831,71,17,3,5,0,1795.59,0,3,0,0,1
17059,81,40,3,4,0,2250.1,0,3,0,0,1
16327,66,10,3,5,0,3172.39,0,3,0,0,1
17863,21,10,3,5,0,2127.3,0,3,0,0,1
14748,94,53,3,5,0,1014.81,0,3,0,0,1
17674,300,4,3,2,0,551.04,0,3,0,0,1
17227,10,0,3,4,0,613.2,0,3,0,0,1
15048,51,46,3,4,0,321.05,0,3,0,0,1
13155,46,9,3,3,0,882.5,0,3,0,0,1
14487,42,12,3,5,0,834.71,0,3,0,0,1
17320,300,30,3,3,0,1200.62,0,3,0,0,1
17869,300,37,3,5,0,428.18,0,3,0,0,1
16059,6,1,3,5,0,1354.56,0,3,0,0,1
17720,87,43,3,3,0,887.6,0,3,0,0,1
15002,300,45,3,4,0,1641.76,0,3,0,0,1
15024,54,43,3,5,0,845.62,0,3,0,0,1
16086,39,28,3,5,0,897.62,0,3,0,0,1
15858,18,7,3,3,0,970.12,0,3,0,0,1
14739,29,24,3,4,0,2247.58,0,3,0,0,1
16950,68,54,3,2,0,778.41,0,3,0,0,1
15081,21,16,3,4,0,318.8,0,3,0,0,1
16081,31,17,3,4,0,2591.92,0,3,0,0,1
16122,300,3,3,4,0,684.42,0,3,0,0,1
16233,300,1,3,5,0,422.13,0,3,0,0,1
18259,61,15,3,2,0,1268.2,0,3,0,0,1
17676,48,36,3,5,0,726.43,0,3,0,0,1
13848,300,22,3,3,0,1255,0,3,0,0,1
13140,300,38,3,3,0,423.72,0,3,0,0,1
12963,31,14,3,3,0,604.11,0,3,0,0,1
17411,63,5,3,3,0,539.44,0,3,0,0,1
14440,30,2,3,3,0,1558.73,0,3,0,0,1
13240,300,26,3,4,0,663.65,0,3,0,0,1
17702,49,9,3,5,0,1234.12,0,3,0,0,1
16350,21,15,3,3,0,550.4,0,3,0,0,1
17339,300,24,3,2,0,243.36,0,3,0,0,1
15192,300,49,3,3,0,1044.32,0,3,0,0,1
14441,51,24,3,5,0,601.3,0,3,0,0,1
15380,40,16,3,4,0,996.66,0,3,0,0,1
17950,300,2,3,4,0,472.12,0,3,0,0,1
17700,78,24,3,5,0,1656.08,0,3,0,0,1
13000,300,36,3,3,0,534.85,0,3,0,0,1
14419,13,3,3,3,0,541.21,0,3,0,0,1
13787,300,5,3,2,0,309.04,0,3,0,0,1
18016,42,4,3,4,0,1113.31,0,3,0,0,1
14684,41,11,3,3,0,648.59,0,3,0,0,1
15998,51,17,3,5,0,2504.96,0,3,0,0,1
13959,300,9,3,3,0,598.2,0,3,0,0,1
17937,83,44,3,5,0,3614.52,0,3,0,0,1
14608,56,15,3,2,0,790.95,0,3,0,0,1
15689,300,49,3,2,0,254.1,0,3,0,0,1
14290,14,11,3,3,0,1063.9,0,3,0,0,1
14498,74,46,3,4,0,1281.79,0,3,0,0,1
16927,300,45,3,3,0,543.05,0,3,0,0,1
13211,85,25,3,2,0,886.64,0,3,0,0,1
17041,82,38,3,3,0,735.09,0,3,0,0,1
16083,300,30,3,2,0,1317.62,0,3,0,0,1
16899,70,19,3,4,0,588.28,0,3,0,0,1
16531,37,4,3,5,0,889.43,0,3,0,0,1
16503,300,36,3,5,0,1421.43,0,3,0,0,1
17739,6,1,3,5,0,1607.63,0,3,0,0,1
15392,58,18,3,3,0,645.66,0,3,0,0,1
13611,300,19,3,4,0,1158.2,0,3,0,0,1
16954,64,54,3,4,0,1245.38,0,3,0,0,1
17449,43,18,3,5,0,1481.55,0,3,0,0,1
15950,47,8,3,3,0,1347.22,0,3,0,0,1
17033,300,16,3,3,0,1030.14,0,3,0,0,1
15641,300,35,3,4,0,1887.2,0,3,0,0,1
13124,300,19,3,3,0,3866.33,0,3,0,0,1
15062,300,1,3,4,0,987.86,0,3,0,0,1
17633,7,1,3,4,0,937,0,3,0,0,1
17189,300,36,3,2,0,384.4,0,3,0,0,1
13890,57,37,3,3,0,496.01,0,3,0,0,1
16470,64,45,3,4,0,534.18,0,3,0,0,1
17146,300,35,3,3,0,749.78,0,3,0,0,1
15394,69,8,3,3,0,1854.14,0,3,0,0,1
15157,120,53,3,4,0,1438.8,0,3,0,0,1
15366,300,5,3,2,0,602.51,0,3,0,0,1
16816,300,33,3,4,0,417.06,0,3,0,0,1
13869,300,53,3,4,0,3104.95,0,3,0,0,1
14146,73,11,3,5,0,1724.41,0,3,0,0,1
16153,66,45,3,4,0,1023.54,0,3,0,0,1
15312,300,5,3,5,0,921.1,0,3,0,0,1
14113,28,8,3,5,0,467.63,0,3,0,0,1
13104,39,15,3,4,0,579,0,3,0,0,1
17090,36,18,3,5,0,1517.51,0,3,0,0,1
17593,88,21,3,5,0,3233.36,0,3,0,0,1
13953,63,45,3,5,0,2604.36,0,3,0,0,1
14533,21,19,3,3,0,1143.36,0,3,0,0,1
15587,39,19,3,3,0,801.72,0,3,0,0,1
15841,8,2,3,5,0,1214.1,0,3,0,0,1
16600,50,4,3,3,0,353.2,0,3,0,0,1
16771,42,5,3,4,0,2102.51,0,3,0,0,1
17585,300,39,3,4,0,1133.07,0,3,0,0,1
13764,300,0,3,3,0,1521.76,0,3,0,0,1
14312,45,21,3,5,0,1047.19,0,3,0,0,1
13280,300,52,3,3,0,814.86,0,3,0,0,1
16551,300,25,3,3,0,922.12,0,3,0,0,1
13233,300,4,3,2,0,605.12,0,3,0,0,1
13162,300,52,3,5,0,1644.99,0,3,0,0,1
16549,29,19,3,3,0,1234.01,0,3,0,0,1
15799,300,5,3,3,0,884.14,0,3,0,0,1
16279,66,17,3,3,0,718.08,0,3,0,0,1
14321,63,3,3,4,0,1230.59,0,3,0,0,1
13107,41,15,3,4,0,1399.87,0,3,0,0,1
16303,75,30,3,3,0,3981.53,0,3,0,0,1
17742,300,43,3,2,0,355.11,0,3,0,0,1
15569,300,33,3,5,0,1375.71,0,3,0,0,1
16791,62,52,3,5,0,800.27,0,3,0,0,1
16235,41,11,3,5,0,666.39,0,3,0,0,1
16655,45,5,3,4,0,2911.2,0,3,0,0,1
14715,70,24,3,3,0,594.75,0,3,0,0,1
14978,300,2,3,5,0,1931.42,0,3,0,0,1
16395,18,8,3,4,0,1272.21,0,3,0,0,1
13614,65,19,3,3,0,1097.13,0,3,0,0,1
15626,300,4,3,2,0,675.8,0,3,0,0,1
14175,56,45,3,5,0,1127.89,0,3,0,0,1
16206,70,54,3,3,0,409.86,0,3,0,0,1
13782,56,54,3,3,0,487.93,0,3,0,0,1
12924,300,18,3,5,0,929.95,0,3,0,0,1
13064,76,18,3,3,0,842.33,0,3,0,0,1
13048,98,42,3,4,0,1345.05,0,3,0,0,1
18069,62,18,3,5,0,1777.02,0,3,0,0,1
13634,53,16,3,4,0,1372.28,0,3,0,0,1
17609,33,3,3,4,0,742.74,0,3,0,0,1
15673,300,18,3,4,0,2881.02,0,3,0,0,1
14976,44,31,3,5,0,534.96,0,3,0,0,1
12820,30,4,3,2,0,388.23,0,3,0,0,1
14428,33,9,3,4,0,529.88,0,3,0,0,1
15831,66,54,3,3,0,397.11,0,3,0,0,1
14916,300,0,3,5,0,1264.84,0,3,0,0,1
17602,42,15,3,4,0,2140.24,0,3,0,0,1
15938,300,42,3,5,0,404.58,0,3,0,0,1
16085,21,9,3,3,0,619.65,0,3,0,0,1
15443,28,3,3,4,0,1029.59,0,3,0,0,1
14224,300,40,3,4,0,1050.12,0,3,0,0,1
12935,83,39,3,5,0,1531.09,0,3,0,0,1
15797,300,43,3,4,0,2207.4,0,3,0,0,1
13901,300,2,3,5,0,2867.2,0,3,0,0,1
13158,300,24,3,4,0,1201.06,0,3,0,0,1
14257,59,53,3,4,0,2725.84,0,3,0,0,1
15110,77,51,3,4,0,365.1,0,3,0,0,1
12854,300,8,3,5,0,1289.15,0,3,0,0,1
13405,300,4,3,3,0,572.451,0,3,0,0,1
15812,300,37,3,5,0,1801.14,0,3,0,0,1
17786,300,15,3,2,0,278.74,0,3,0,0,1
16409,51,17,3,4,0,1420.03,0,3,0,0,1
15215,50,26,3,3,0,259.24,0,3,0,0,1
16918,32,25,3,3,0,822.7,0,3,0,0,1
17311,300,8,3,2,0,1384.85,0,3,0,0,1
15910,35,29,3,5,0,663.36,0,3,0,0,1
15549,300,7,3,4,0,1655.76,0,3,0,0,1
15864,32,28,3,4,0,943.96,0,3,0,0,1
13330,300,22,3,3,0,1140.93,0,3,0,0,1
16755,300,44,3,5,0,1484.63,0,3,0,0,1
15365,17,11,3,4,0,1945.15,0,3,0,0,1
14595,24,15,3,2,0,300.03,0,3,0,0,1
17373,31,1,3,3,0,433.52,0,3,0,0,1
18145,75,17,3,3,0,2103.25,0,3,0,0,1
17256,300,37,3,2,0,240,0,3,0,0,1
14006,300,45,3,3,0,962.19,0,3,0,0,1
17147,58,10,3,5,0,1314.35,0,3,0,0,1
16612,87,49,3,3,0,870.3,0,3,0,0,1
13939,85,38,3,3,0,378.41,0,3,0,0,1
12929,300,52,3,2,0,105.1,0,3,0,0,1
15203,54,9,3,5,0,1517.72,0,3,0,0,1
16515,39,21,3,4,0,1250.35,0,3,0,0,1
17376,300,0,3,2,0,203.2,0,3,0,0,1
14665,29,19,3,5,0,1258.38,0,3,0,0,1
17560,300,24,3,5,0,854.95,0,3,0,0,1
14460,300,40,3,4,0,383.34,0,3,0,0,1
13728,71,37,3,5,0,797.02,0,3,0,0,1
14127,300,52,3,3,0,709.71,0,3,0,0,1
18017,300,11,3,3,0,523,0,3,0,0,1
16992,62,28,3,4,0,959.9,0,3,0,0,1
13873,300,49,3,4,0,381.7,0,3,0,0,1
14044,77,33,3,3,0,542.11,0,3,0,0,1
14540,66,5,3,2,0,681.53,0,3,0,0,1
13539,300,15,3,4,0,605.84,0,3,0,0,1
15885,300,22,3,3,0,379.35,0,3,0,0,1
17929,66,7,3,4,0,698.5,0,3,0,0,1
13309,43,18,3,3,0,928.14,0,3,0,0,1
12842,300,0,3,2,0,1118.99,0,3,0,0,1
15199,35,24,3,3,0,967.75,0,3,0,0,1
17302,81,43,3,4,0,645.91,0,3,0,0,1
13334,300,12,3,3,0,3536.82,0,3,0,0,1
17774,300,26,3,5,0,1215.46,0,3,0,0,1
16332,11,2,3,5,0,1118.29,0,3,0,0,1
16951,300,53,3,4,0,1262.75,0,3,0,0,1
17083,300,39,3,3,0,1405.78,0,3,0,0,1
18093,300,23,3,5,0,2083.42,0,3,0,0,1
16842,36,30,3,3,0,1264.19,0,3,0,0,1
18087,300,28,3,4,0,3770.12,0,3,0,0,1
15550,102,36,3,3,0,433.28,0,3,0,0,1
16434,49,26,3,4,0,906.34,0,3,0,0,1
13381,58,19,3,5,0,2982.23,0,3,0,0,1
12993,97,50,3,3,0,372.4,0,3,0,0,1
17348,36,1,3,2,0,660.61,0,3,0,0,1
14035,60,37,3,3,0,837.26,0,3,0,0,1
14346,300,50,3,2,0,1021.58,0,3,0,0,1
16317,300,49,3,3,0,1341.65,0,3,0,0,1
14897,36,18,3,2,0,345.4,0,3,0,0,1
14530,68,23,3,5,0,2546.12,0,3,0,0,1
16126,72,31,3,3,0,3706.7,0,3,0,0,1
14609,300,2,3,4,0,601.56,0,3,0,0,1
12823,300,4,3,5,0,1759.5,0,3,0,0,1
14959,45,39,3,3,0,537.32,0,3,0,0,1
15903,42,0,3,5,0,2519.94,0,3,0,0,1
13425,300,38,3,3,0,1624.21,0,3,0,0,1
15228,57,53,3,4,0,2214.28,0,3,0,0,1
13489,300,35,3,4,0,449.52,0,3,0,0,1
13799,300,46,3,2,0,688.86,0,3,0,0,1
16466,49,33,3,5,0,1002.18,0,3,0,0,1
13301,300,33,3,4,0,618.09,0,3,0,0,1
13744,300,25,3,2,0,1156.36,0,3,0,0,1
17323,63,54,3,5,0,532.2,0,3,0,0,1
18155,300,5,3,4,0,347.82,0,3,0,0,1
15321,21,0,3,3,0,2748.31,0,3,0,0,1
13410,50,4,3,5,0,722.81,0,3,0,0,1
13038,300,10,3,3,0,908.46,0,3,0,0,1
17002,300,3,3,4,0,1487.78,0,3,0,0,1
15722,73,38,3,4,0,1383.45,0,3,0,0,1
18188,31,7,3,2,0,1608.28,0,3,0,0,1
16045,300,49,3,4,0,1340.7,0,3,0,0,1
16573,300,3,3,4,0,648.41,0,3,0,0,1
18196,300,25,3,2,0,689.13,0,3,0,0,1
13804,48,8,3,5,0,2282.98,0,3,0,0,1
14276,300,18,3,5,0,1019.39,0,3,0,0,1
13149,92,36,3,3,0,1132.62,0,3,0,0,1
14513,300,30,3,4,0,438.49,0,3,0,0,1
14880,300,7,3,3,0,706.19,0,3,0,0,1
13851,300,25,3,3,0,2651.46,0,3,0,0,1
17034,58,9,3,2,0,364.88,0,3,0,0,1
15712,62,1,3,4,0,865.91,0,3,0,0,1
17388,300,7,3,4,0,1259.56,0,3,0,0,1
14147,29,8,3,2,0,483.4,0,3,0,0,1
17516,104,49,3,4,0,608.85,0,3,0,0,1
13636,86,52,3,5,0,639.05,0,3,0,0,1
16668,101,46,3,5,0,266.52,0,3,0,0,1
13509,47,29,3,5,0,705.02,0,3,0,0,1
16462,9,3,3,3,0,136,0,3,0,0,1
13884,82,19,3,5,0,534.2,0,3,0,0,1
16389,19,2,3,4,0,1058.91,0,3,0,0,1
13722,300,50,3,4,0,2369.16,0,3,0,0,1
15067,300,8,3,3,0,1744.76,0,3,0,0,1
16128,41,7,3,3,0,1412.06,0,3,0,0,1
14473,300,4,3,2,0,234.34,0,3,0,0,1
15031,80,40,3,2,0,261.79,0,3,0,0,1
15636,300,19,3,2,0,724.76,0,3,0,0,1
17426,83,21,3,4,0,4280.59,0,3,0,0,1
16709,300,14,3,5,0,3029.87,0,3,0,0,1
13931,300,15,3,3,0,1230.93,0,3,0,0,1
15675,300,11,3,3,0,323.69,0,3,0,0,1
18211,42,15,3,3,0,420.2,0,3,0,0,1
15572,84,39,3,4,0,1555.29,0,3,0,0,1
14915,300,15,3,3,0,258.83,0,3,0,0,1
16136,18,7,3,2,0,302.64,0,3,0,0,1
15026,300,10,3,3,0,469,0,3,0,0,1
17092,37,17,3,3,0,989.67,0,3,0,0,1
13908,300,9,3,5,0,2347.05,0,3,0,0,1
14730,42,37,3,5,0,904.21,0,3,0,0,1
16426,46,22,3,4,0,689.83,0,3,0,0,1
14507,61,31,3,5,0,909.69,0,3,0,0,1
15206,89,29,3,3,0,236.7,0,3,0,0,1
14013,300,40,3,3,0,473.02,0,3,0,0,1
15071,300,23,3,2,0,982.07,0,3,0,0,1
13026,54,15,3,4,0,587.61,0,3,0,0,1
17864,77,19,3,2,0,480.72,0,3,0,0,1
18173,300,16,3,4,0,2106.84,0,3,0,0,1
14064,84,43,3,5,0,942.16,0,3,0,0,1
16080,300,11,3,3,0,176.6,0,3,0,0,1
16778,300,4,3,2,0,245.94,0,3,0,0,1
14077,38,8,3,4,0,366.7,0,3,0,0,1
16808,300,29,3,2,0,288.42,0,3,0,0,1
16475,300,18,3,4,0,544.3,0,3,0,0,1
13265,35,18,3,4,0,1802.3,0,3,0,0,1
17164,26,9,3,4,0,2016.26,0,3,0,0,1
16768,56,33,3,3,0,274.74,0,3,0,0,1
13499,9,3,3,4,0,604.65,0,3,0,0,1
14226,41,0,3,5,0,1864.62,0,3,0,0,1
12994,103,37,3,4,0,573.27,0,3,0,0,1
16383,300,4,3,2,0,668.36,0,3,0,0,1
15030,300,1,3,2,0,518.28,0,3,0,0,1
18189,300,7,3,3,0,1084.34,0,3,0,0,1
13946,300,9,3,3,0,561.57,0,3,0,0,1
13650,22,18,3,4,0,1036.48,0,3,0,0,1
15433,300,9,3,3,0,417.87,0,3,0,0,1
12937,56,1,3,3,0,826.44,0,3,0,0,1
17603,28,8,3,4,0,-1161.55,0,3,0,0,1
14422,17,0,3,3,0,2318.13,0,3,0,0,1
17133,54,17,3,4,0,4137.69,0,3,0,0,1
12948,41,30,3,5,0,1412.71,0,3,0,0,1
17134,300,36,3,2,0,425,0,3,0,0,1
16444,49,25,3,4,0,525.5,0,3,0,0,1
15452,42,1,3,2,0,413.33,0,3,0,0,1
14223,300,22,3,4,0,975.23,0,3,0,0,1
15669,63,33,3,4,0,558.89,0,3,0,0,1
16384,300,19,3,2,0,584.5,0,3,0,0,1
16036,300,17,3,2,0,758.92,0,3,0,0,1
14875,98,37,3,4,0,1452.47,0,3,0,0,1
15132,49,35,3,3,0,842.23,0,3,0,0,1
13196,73,14,3,2,0,1586.95,0,3,0,0,1
15449,59,15,3,4,0,644.4,0,3,0,0,1
16859,300,36,3,5,0,473.14,0,3,0,0,1
16308,70,37,3,3,0,1600,0,3,0,0,1
13249,300,22,3,3,0,711.41,0,3,0,0,1
14129,78,25,3,3,0,726.23,0,3,0,0,1
13035,16,3,3,2,0,921.88,0,3,0,0,1
14235,65,5,3,5,0,3144.86,0,3,0,0,1
13139,40,2,3,4,0,3584.56,0,3,0,0,1
16780,300,30,3,2,0,425.19,0,3,0,0,1
18273,93,25,3,2,0,153,0,3,0,0,1
16777,300,10,3,2,0,226.35,0,3,0,0,1
16245,57,51,3,3,0,760.85,0,3,0,0,1
15624,300,46,3,4,0,588.13,0,3,0,0,1
17398,300,44,3,3,0,653.38,0,3,0,0,1
13720,300,46,3,4,0,799.9,0,3,0,0,1
17594,300,15,3,2,0,993.18,0,3,0,0,1
13988,8,2,3,5,0,3178.66,0,3,0,0,1
13316,42,9,3,4,0,4301.32,0,3,0,0,1
16788,300,53,3,2,0,597.48,0,3,0,0,1
16584,300,10,3,3,0,908.03,0,3,0,0,1
15364,300,25,3,2,0,913.19,0,3,0,0,1
14272,300,3,3,2,0,437.96,0,3,0,0,1
15980,300,18,3,3,0,2398.86,0,3,0,0,1
16092,300,28,3,5,0,779.36,0,3,0,0,1
17088,44,2,3,3,0,1751.73,0,3,0,0,1
14790,91,49,3,2,0,364.04,0,3,0,0,1
14818,300,3,3,3,0,657.8,0,3,0,0,1
14852,38,26,3,5,0,2188.42,0,3,0,0,1
17758,27,9,3,5,0,2122.23,0,3,0,0,1
14546,37,7,3,5,0,1551.98,0,3,0,0,1
16906,300,11,3,4,0,579.77,0,3,0,0,1
17783,300,2,3,2,0,283.47,0,3,0,0,1
13515,300,2,3,4,0,891.12,0,3,0,0,1
17045,300,43,3,3,0,339.44,0,3,0,0,1
16031,300,22,3,2,0,548.94,0,3,0,0,1
17042,119,51,3,4,0,922.82,0,3,0,0,1
18272,68,43,3,5,0,2092.65,0,3,0,0,1
13950,49,3,3,2,0,323.66,0,3,0,0,1
14446,52,10,3,2,0,685.22,0,3,0,0,1
16209,300,18,3,5,0,2262.62,0,3,0,0,1
15754,22,3,3,2,0,303.42,0,3,0,0,1
15800,300,37,3,2,0,699.08,0,3,0,0,1
16469,64,17,3,3,0,462.72,0,3,0,0,1
16261,58,5,3,3,0,562.43,0,3,0,0,1
17883,72,16,3,2,0,197.8,0,3,0,0,1
13995,59,45,3,4,0,861.7,0,3,0,0,1
14246,300,40,3,3,0,1474.06,0,3,0,0,1
18036,73,35,3,2,0,254.54,0,3,0,0,1
13562,300,11,3,3,0,1799.33,0,3,0,0,1
17268,300,37,3,4,0,763.64,0,3,0,0,1
13548,300,26,3,2,0,682.41,0,3,0,0,1
13232,72,28,3,5,0,1048.3,0,3,0,0,1
14286,43,18,3,2,0,2027.34,0,3,0,0,1
15214,12,5,3,3,0,956.75,0,3,0,0,1
13203,81,50,3,2,0,309.86,0,3,0,0,1
14628,300,21,3,2,0,671.96,0,3,0,0,1
13655,300,44,3,2,0,932.97,0,3,0,0,1
12910,14,8,3,5,0,2050.18,0,3,0,0,1
13577,63,18,3,4,0,1164.5,0,3,0,0,1
14111,71,15,3,4,0,291.25,0,3,0,0,1
17160,78,39,3,5,0,3001.18,0,3,0,0,1
16172,300,25,3,5,0,1140.21,0,3,0,0,1
14844,60,53,3,3,0,2257.68,0,3,0,0,1
18236,50,9,3,5,0,773.74,0,3,0,0,1
15134,27,2,3,5,0,897.55,0,3,0,0,1
16309,300,21,3,3,0,686.67,0,3,0,0,1
14262,31,14,3,4,0,1379.3,0,3,0,0,1
13122,300,24,3,2,0,922.39,0,3,0,0,1
16175,300,24,3,4,0,1037.59,0,3,0,0,1
14834,5,1,3,4,0,836.75,0,3,0,0,1
16348,41,8,3,5,0,1050.54,0,3,0,0,1
16131,64,45,3,4,0,2278.5,0,3,0,0,1
17058,300,11,3,3,0,1179.89,0,3,0,0,1
13772,63,26,3,2,0,686.22,0,3,0,0,1
16249,60,42,3,4,0,1440.77,0,3,0,0,1
14198,61,9,3,5,0,499.1,0,3,0,0,1
17930,7,1,3,3,0,990.6,0,3,0,0,1
14482,54,29,3,2,0,465.95,0,3,0,0,1
14163,300,17,3,4,0,2445.91,0,3,0,0,1
14105,300,15,3,2,0,1260.33,0,3,0,0,1
16806,300,33,3,4,0,801.49,0,3,0,0,1
13516,51,2,3,2,0,620.41,0,3,0,0,1
14323,300,44,3,4,0,574.26,0,3,0,0,1
17029,300,40,3,2,0,716,0,3,0,0,1
13220,300,8,3,4,0,819.29,0,3,0,0,1
15985,300,53,3,3,0,1037.42,0,3,0,0,1
15172,62,0,3,4,0,1247.95,0,3,0,0,1
15745,9,3,3,2,0,607.75,0,3,0,0,1
14623,73,46,3,3,0,608.71,0,3,0,0,1
16628,77,36,3,5,0,1614.83,0,3,0,0,1
13647,7,1,3,3,0,1275.9,0,3,0,0,1
15594,51,11,3,4,0,1502.18,0,3,0,0,1
13376,300,29,3,3,0,1019.76,0,3,0,0,1
16633,39,8,3,4,0,1509,0,3,0,0,1
14152,300,5,3,3,0,611.09,0,3,0,0,1
16103,72,9,3,5,0,1413.14,0,3,0,0,1
14626,58,52,3,3,0,1553.79,0,3,0,0,1
14868,38,1,3,5,0,1634.77,0,3,0,0,1
17588,300,30,3,3,0,1240.2,0,3,0,0,1
14759,108,42,3,2,0,870.85,0,3,0,0,1
13389,63,4,3,2,0,580.15,0,3,0,0,1
16750,29,3,3,4,0,509.19,0,3,0,0,1
15237,77,8,3,3,0,1328.72,0,3,0,0,1
16418,48,22,3,2,0,368.36,0,3,0,0,1
15768,300,45,3,4,0,581.83,0,3,0,0,1
16637,63,53,3,2,0,530.55,0,3,0,0,1
14973,300,37,3,3,0,1314.45,0,3,0,0,1
16370,300,12,3,4,0,1320.56,0,3,0,0,1
15376,77,47,3,2,0,989.02,0,3,0,0,1
14655,48,0,3,2,0,1211.17,0,3,0,0,1
13282,60,8,3,5,0,688.8,0,3,0,0,1
15582,76,30,3,2,0,541.51,0,3,0,0,1
13524,41,11,3,4,0,483.86,0,3,0,0,1
14948,40,1,3,5,0,834.27,0,3,0,0,1
17429,300,50,3,4,0,512.12,0,3,0,0,1
17527,20,10,3,4,0,747.66,0,3,0,0,1
13888,300,49,3,2,0,605.63,0,3,0,0,1
13867,43,4,3,2,0,592.84,0,3,0,0,1
13450,63,19,3,5,0,1727.28,0,3,0,0,1
18235,300,1,3,3,0,1796.48,0,3,0,0,1
13741,300,1,3,4,0,666.33,0,3,0,0,1
18170,79,42,3,2,0,655.51,0,3,0,0,1
14005,66,5,3,4,0,977.68,0,3,0,0,1
15561,85,26,3,4,0,371.82,0,3,0,0,1
15117,70,50,3,2,0,675.73,0,3,0,0,1
17410,38,26,3,2,0,419.55,0,3,0,0,1
13427,101,50,3,2,0,464.86,0,3,0,0,1
13003,300,35,3,3,0,149.05,0,3,0,0,1
13055,14,8,3,3,0,1214.41,0,3,0,0,1
18242,300,2,3,4,0,2232.49,0,3,0,0,1
15865,48,18,3,2,0,603.85,0,3,0,0,1
13242,300,42,3,3,0,270.4,0,3,0,0,1
14691,41,1,3,4,0,1769.07,0,3,0,0,1
16229,300,17,3,2,0,1010.6,0,3,0,0,1
14649,68,2,3,3,0,903.3,0,3,0,0,1
14883,9,3,3,4,0,571.99,0,3,0,0,1
14681,300,1,3,3,0,498.95,0,3,0,0,1
18221,51,45,3,4,0,698.56,0,3,0,0,1
16283,52,50,3,4,0,582.45,0,3,0,0,1
12871,300,14,3,2,0,380.64,0,3,0,0,1
14038,300,8,3,4,0,1554.48,0,3,0,0,1
17898,300,15,3,2,0,152.06,0,3,0,0,1
16139,94,42,3,2,0,306.37,0,3,0,0,1
15730,27,22,3,3,0,764.72,0,3,0,0,1
14463,300,28,3,3,0,529.62,0,3,0,0,1
13192,300,25,3,2,0,911.94,0,3,0,0,1
17047,300,15,3,3,0,1100.9,0,3,0,0,1
17469,56,2,3,5,0,1464.16,0,3,0,0,1
16008,52,5,3,2,0,330.71,0,3,0,0,1
13529,300,8,3,2,0,307.76,0,3,0,0,1
14859,68,10,3,3,0,925.42,0,3,0,0,1
13658,76,15,3,5,0,1879.07,0,3,0,0,1
15095,300,33,3,5,0,1364.7,0,3,0,0,1
16690,29,2,3,2,0,225.58,0,3,0,0,1
13555,300,3,3,4,0,4149.28,0,3,0,0,1
13972,300,0,3,2,0,190.25,0,3,0,0,1
14837,300,19,3,5,0,1641.2,0,3,0,0,1
16341,55,9,3,4,0,1519.4,0,3,0,0,1
15434,76,37,3,4,0,543.28,0,3,0,0,1
15734,300,44,3,2,0,1339.45,0,3,0,0,1
18018,300,38,3,2,0,122.14,0,3,0,0,1
14522,47,1,3,3,0,831.5,0,3,0,0,1
12987,300,3,3,3,0,545,0,3,0,0,1
16624,300,10,3,2,0,810.57,0,3,0,0,1
18232,300,11,3,5,0,582.47,0,3,0,0,1
16369,62,10,3,2,0,851.69,0,3,0,0,1
17345,78,23,3,3,0,284.13,0,3,0,0,1
18204,300,1,3,4,0,1979.3,0,3,0,0,1
18135,42,10,3,2,0,233.47,0,3,0,0,1
